grp,variable,value,grp2,var2,num
7_4,7_6,0.0396367503310411,Flame Breath,Ice Control,7
7_4,7_7,0.0332636367510148,Flame Breath,Earth Manipulation,7
7_4,7_8,0.0725789550861072,Flame Breath,Weather Control,11
7_4,7_9,0.0265575519872804,Flame Breath,Wind Bursts,7
7_4,7_10,0.0152194536378343,Flame Breath,Animal Control,6
7_4,7_11,0.2451988648293201,Flame Breath,Fire Control,26
7_4,10_1,0.009600355963914,Flame Breath,Probability Manipulation,3
7_4,10_2,0.0324505378689209,Flame Breath,Time Travel,9
7_4,10_3,0.0676904433520039,Flame Breath,Time Manipulation,13
7_4,10_4,0.0271881209450812,Flame Breath,Reality Manpulation,9
7_4,10_5,0.0323940040328979,Flame Breath,Dimensional Manipulation,10
7_4,10_6,0.0137661540566303,Flame Breath,Illusion Casting,8
7_4,12_1,0.0516354044967578,Flame Breath,Vampirism,6
7_4,12_2,0.0035301720405108,Flame Breath,Poisonous,0
7_4,12_3,0.0483683189324311,Flame Breath,Immortal,17
7_4,12_4,0.0691336718814043,Flame Breath,Invulnerability,27
7_4,6_1,0.0257961287045258,Flame Breath,Animation,6
7_4,6_2,0.0422821070728443,Flame Breath,Siphon Abilities,8
7_4,6_3,0.0228295447878276,Flame Breath,Siphon Lifeforce,6
7_4,6_4,0.075009087353076,Flame Breath,Power Mimicry,11
7_4,6_5,0.0372210644259049,Flame Breath,Cosmic Awareness,10
7_4,6_6,0.0251753540009132,Flame Breath,Astral Projection,9
7_4,6_7,0.0403722892808047,Flame Breath,Divine Powers,12
7_4,6_8,0.0651158711514602,Flame Breath,Magic,16
7_4,9_1,0.0136775288644779,Flame Breath,Psychometry,3
7_4,9_2,0.0050597809642112,Flame Breath,Postcognition,2
7_4,9_3,0.0152681853016545,Flame Breath,Voice-induced Manipulation,4
7_4,9_4,0.036548463966412,Flame Breath,Emotion Control,7
7_4,9_5,0.0037533941623406,Flame Breath,Mesmerize,3
7_4,9_6,0.018930468268227,Flame Breath,Precognition,6
7_4,9_7,0.0254184685246388,Flame Breath,Empathy,7
7_4,9_8,0.005745826133017,Flame Breath,Willpower-Based Constructs,5
7_4,9_9,0.0219404107853144,Flame Breath,Hypnosis,8
7_4,9_10,0.0073373941903831,Flame Breath,Psychic,6
7_4,9_11,0.0272117125637166,Flame Breath,Telekinesis,11
7_4,9_12,0.0113427979080302,Flame Breath,Psionic,9
7_4,9_13,0.0137700479438569,Flame Breath,Telepathy,11
7_4,2_1,0.0010569610258799,Flame Breath,Implants,2
7_4,2_2,0.0037707619603559,Flame Breath,Power Suit,2
7_4,2_3,0.0051681638450567,Flame Breath,Insanely Rich,8
7_4,2_4,0.0046960221464816,Flame Breath,Power Item,9
7_4,2_5,0.0119860410071321,Flame Breath,Gadgets,5
7_4,2_6,5.953781936151763e-06,Flame Breath,Weapon Master,12
7_4,5_1,0.0765861438860542,Flame Breath,Darkforce Manipulation,10
7_4,5_2,0.0089163218855276,Flame Breath,Technopathy,4
7_4,5_3,0.0089163218855276,Flame Breath,Electronic Disruption,4
7_4,5_4,0.0532184729747492,Flame Breath,Radiation,9
7_4,5_5,0.0026597146020811,Flame Breath,Holographic Projection,3
7_4,5_6,0.035061872077303,Flame Breath,Electricity Control,10
7_4,5_7,0.216909980548579,Flame Breath,Heat Generation,25
7_4,5_8,0.0225548908900153,Flame Breath,Energy Based Constructs,9
7_4,5_9,0.0441587557962384,Flame Breath,Light Projection,12
7_4,5_10,0.0214062043300072,Flame Breath,Energy Shield,10
7_4,5_11,0.0166110143066018,Flame Breath,Energy-Enhanced Strike,10
7_4,5_12,0.0544803882429916,Flame Breath,Energy Absorption,16
7_4,5_13,0.0355559178047119,Flame Breath,Energy Manipulation,15
7_4,5_14,0.1393705095463413,Flame Breath,Blast Power,34
7_4,3_1,0.0004672484237689,Flame Breath,Prehensile Hair,0
7_4,3_2,0.001928504521455,Flame Breath,Shadowmeld,1
7_4,3_3,0.0270960556586709,Flame Breath,Chemical Absorbtion,4
7_4,3_4,0.0136775288644779,Flame Breath,Sonic Scream,3
7_4,3_5,0.0056071841859457,Flame Breath,Webslinger,2
7_4,3_6,0.0298026987828175,Flame Breath,Chemical Secretion,6
7_4,3_7,0.0002149609196915,Flame Breath,Wall Clinger,1
7_4,3_8,0.0348541136347046,Flame Breath,Duplication,7
7_4,3_9,0.0232272870186617,Flame Breath,Matter Absorption,6
7_4,3_10,0.0033563491385132,Flame Breath,Elasticity,3
7_4,3_11,0.0487331375072754,Flame Breath,Heat Vision,9
7_4,3_12,0.002453479363139,Flame Breath,Sub-Mariner,3
7_4,3_13,0.0239850475483635,Flame Breath,Chameleon,7
7_4,3_14,0.0147285207656142,Flame Breath,Invisibility,7
7_4,3_15,0.0197534238820696,Flame Breath,Phasing / Ghost,9
7_4,3_16,0.0478106461225587,Flame Breath,Size Manipulation,13
7_4,3_17,0.0013196296782515,Flame Breath,Levitation,5
7_4,3_18,0.0916026935109404,Flame Breath,Feral,18
7_4,3_19,0.0452782886486013,Flame Breath,Claws,14
7_4,3_20,0.0613369814891854,Flame Breath,Adaptive,16
7_4,3_21,0.0154958109446406,Flame Breath,Teleport,11
7_4,3_22,0.0672425003576884,Flame Breath,Flight,29
7_4,4_1,0.0186943163714248,Flame Breath,Synaesthesia,2
7_4,4_2,0.0068543066535187,Flame Breath,Omni-lingual,5
7_4,4_3,0.0028388933932738,Flame Breath,Swordsmanship,7
7_4,4_4,0.006713794335666,Flame Breath,Escape Artist,2
7_4,4_5,0.0168086178316641,Flame Breath,Tracking,15
7_4,4_6,0.0130541257547965,Flame Breath,Stealth,4
7_4,4_7,0.0003103366180507,Flame Breath,Marksmanship,9
7_4,4_8,0.0031074230212751,Flame Breath,Leadership,10
7_4,4_9,0.0049050784131575,Flame Breath,Intellect,18
7_4,4_10,0.0177772760017664,Flame Breath,Unarmed Combat,33
7_4,1_1,0.0048066516682187,Flame Breath,Super Eating,2
7_4,1_2,0.008991830349278,Flame Breath,Super Smell,7
7_4,1_3,0.0052544681872996,Flame Breath,Super Hearing,8
7_4,1_4,0.1482426690797407,Flame Breath,Berserker Strength,25
7_4,1_5,0.0044747499229971,Flame Breath,Super Sight,9
7_4,1_6,0.0450413576068418,Flame Breath,Longevity,20
7_4,1_7,0.0328188620581807,Flame Breath,Super Speed,21
7_4,1_8,0.0385987163268368,Flame Breath,Healing,22
7_4,1_9,0.0441601438476387,Flame Breath,Super Strength,30
7_4,1_10,0.0140315560430174,Flame Breath,Agility,26
7_4,1_11,0.014337015884298,Flame Breath,Stamina,27
7_5,13_1,0.1003488495127112,Water Control,Sense Death,12
7_5,13_2,0.0144450188628614,Water Control,Electronic interaction,6
7_5,13_3,0.0355902158034022,Water Control,Radar Sense,9
7_5,13_4,0.0248590038601556,Water Control,Danger Sense,8
7_5,14_1,0.0051528497920477,Water Control,Penance Stare,1
7_5,14_2,0.0326760440310325,Water Control,Hellfire Control,5
7_5,14_3,0.0654116914781966,Water Control,Soul Absorption,9
7_5,14_4,0.0336501663561267,Water Control,Darkness Manipulation,7
7_5,14_5,0.0725549061118809,Water Control,Death Touch,11
7_5,14_6,0.1307386739335479,Water Control,Necromancy,17
7_5,14_7,0.0319976600301225,Water Control,Possession,9
7_5,11_1,0.045321022132564,Water Control,Blood Control,5
7_5,11_2,0.0164558638345189,Water Control,Controlled Bone Growth,3
7_5,11_3,0.0070078529541329,Water Control,Pheromone Control,2
7_5,11_4,0.0167564076144603,Water Control,Enhance Mutation,5
7_5,11_5,0.0892222439864624,Water Control,Genetic Manipulation,14
7_5,11_6,0.0889470861788457,Water Control,Shape Shifter,23
7_5,8_1,0.0058383874025209,Water Control,Inertia Absorption,2
7_5,8_2,0.0406595835387677,Water Control,Magnetism,8
7_5,8_3,0.0601070994929773,Water Control,Gravity control,10
7_5,8_4,0.0374635102008515,Water Control,Vibration Wave,8
7_5,8_5,0.0598255895686757,Water Control,Density Control,12
7_5,8_6,0.0847521308991128,Water Control,Force Field,24
7_5,7_1,0.0496526586761787,Water Control,Sand manipulation,5
7_5,7_2,0.1185604796937753,Water Control,Plant Control,12
7_5,7_3,0.0231938161417357,Water Control,Ice Breath,5
7_5,7_4,0.0203957673582496,Water Control,Flame Breath,5
7_5,7_5,1.0,Water Control,Water Control,46
7_5,7_6,0.3007515735869435,Water Control,Ice Control,25
7_5,7_7,0.3102171374226196,Water Control,Earth Manipulation,27
7_5,7_8,0.3499677496399414,Water Control,Weather Control,30
7_5,7_9,0.2251428437332898,Water Control,Wind Bursts,24
7_5,7_10,0.1916566924980238,Water Control,Animal Control,23
7_5,7_11,0.209817459176298,Water Control,Fire Control,27
7_5,10_1,0.1381264271568537,Water Control,Probability Manipulation,14
7_5,10_2,0.0556437395488232,Water Control,Time Travel,13
7_5,10_3,0.0912520811038573,Water Control,Time Manipulation,17
7_5,10_4,0.10708710571964,Water Control,Reality Manpulation,19
7_5,10_5,0.0909610421423565,Water Control,Dimensional Manipulation,18
7_5,10_6,0.1566752643263253,Water Control,Illusion Casting,25
7_5,12_1,0.0115265203081112,Water Control,Vampirism,3
7_5,12_2,0.0034188519258984,Water Control,Poisonous,2
7_5,12_3,0.0396251473028605,Water Control,Immortal,18
7_5,12_4,0.014345941633424,Water Control,Invulnerability,21
7_5,6_1,0.1036643107239138,Water Control,Animation,14
7_5,6_2,0.1371220058523188,Water Control,Siphon Abilities,17
7_5,6_3,0.0414061952002217,Water Control,Siphon Lifeforce,9
7_5,6_4,0.0104630313461323,Water Control,Power Mimicry,5
7_5,6_5,0.1001261141343281,Water Control,Cosmic Awareness,18
7_5,6_6,0.1134831155919871,Water Control,Astral Projection,20
7_5,6_7,0.07725743458288,Water Control,Divine Powers,18
7_5,6_8,0.1705860730978383,Water Control,Magic,28
7_5,9_1,0.0106096309489543,Water Control,Psychometry,3
7_5,9_2,0.0380718693286779,Water Control,Postcognition,6
7_5,9_3,0.083823560177496,Water Control,Voice-induced Manipulation,11
7_5,9_4,0.0805738969222033,Water Control,Emotion Control,12
7_5,9_5,0.0980635666521787,Water Control,Mesmerize,14
7_5,9_6,0.0857118668337773,Water Control,Precognition,14
7_5,9_7,0.0189893442603835,Water Control,Empathy,7
7_5,9_8,0.1153235999810695,Water Control,Willpower-Based Constructs,19
7_5,9_9,0.069565943979623,Water Control,Hypnosis,15
7_5,9_10,0.0613108292538377,Water Control,Psychic,15
7_5,9_11,0.1403260339426653,Water Control,Telekinesis,25
7_5,9_12,0.0848729308661044,Water Control,Psionic,21
7_5,9_13,0.1330818260845329,Water Control,Telepathy,28
7_5,2_1,0.0169064106318381,Water Control,Implants,0
7_5,2_2,0.0109393247197717,Water Control,Power Suit,1
7_5,2_3,6.552985833317187e-05,Water Control,Insanely Rich,6
7_5,2_4,0.009846728748801,Water Control,Power Item,12
7_5,2_5,0.0371657931358882,Water Control,Gadgets,2
7_5,2_6,0.0041042166512551,Water Control,Weapon Master,10
7_5,5_1,0.0618656217272844,Water Control,Darkforce Manipulation,10
7_5,5_2,0.0062191434707848,Water Control,Technopathy,4
7_5,5_3,0.0252819950007848,Water Control,Electronic Disruption,7
7_5,5_4,0.0022145405386145,Water Control,Radiation,3
7_5,5_5,0.0375741852593729,Water Control,Holographic Projection,9
7_5,5_6,0.1972824919289452,Water Control,Electricity Control,26
7_5,5_7,0.0432990119834263,Water Control,Heat Generation,13
7_5,5_8,0.0414470240866586,Water Control,Energy Based Constructs,13
7_5,5_9,0.064151072541467,Water Control,Light Projection,16
7_5,5_10,0.1305708572603326,Water Control,Energy Shield,24
7_5,5_11,0.0040579214889503,Water Control,Energy-Enhanced Strike,8
7_5,5_12,0.0967811141882441,Water Control,Energy Absorption,23
7_5,5_13,0.0889388181422865,Water Control,Energy Manipulation,24
7_5,5_14,0.109336129914641,Water Control,Blast Power,36
7_5,3_1,0.000482256844555,Water Control,Prehensile Hair,0
7_5,3_2,0.001323125495872,Water Control,Shadowmeld,1
7_5,3_3,0.0326760440310325,Water Control,Chemical Absorbtion,5
7_5,3_4,0.01902339352194,Water Control,Sonic Scream,4
7_5,3_5,0.0106096309489543,Water Control,Webslinger,3
7_5,3_6,0.0318287983424675,Water Control,Chemical Secretion,7
7_5,3_7,0.0003709027939185,Water Control,Wall Clinger,2
7_5,3_8,0.0552810045048891,Water Control,Duplication,10
7_5,3_9,0.0516962223153733,Water Control,Matter Absorption,10
7_5,3_10,0.0107108681616007,Water Control,Elasticity,5
7_5,3_11,0.0095252248069608,Water Control,Heat Vision,5
7_5,3_12,0.1384306572327003,Water Control,Sub-Mariner,18
7_5,3_13,0.0402064464570623,Water Control,Chameleon,10
7_5,3_14,0.1099751382906406,Water Control,Invisibility,19
7_5,3_15,0.0373449591440402,Water Control,Phasing / Ghost,13
7_5,3_16,0.0757978452385536,Water Control,Size Manipulation,18
7_5,3_17,0.1130721823306827,Water Control,Levitation,22
7_5,3_18,0.001390396557698,Water Control,Feral,6
7_5,3_19,0.011453687668042,Water Control,Claws,10
7_5,3_20,0.0686127191471887,Water Control,Adaptive,19
7_5,3_21,0.1392917926886958,Water Control,Teleport,28
7_5,3_22,0.0199132698464874,Water Control,Flight,25
7_5,4_1,0.0154930281852173,Water Control,Synaesthesia,2
7_5,4_2,0.0186163750393922,Water Control,Omni-lingual,8
7_5,4_3,0.0010736231054028,Water Control,Swordsmanship,7
7_5,4_4,0.0002472300291551,Water Control,Escape Artist,5
7_5,4_5,0.004014456393984,Water Control,Tracking,13
7_5,4_6,0.0077158236794487,Water Control,Stealth,6
7_5,4_7,0.0093410124620579,Water Control,Marksmanship,6
7_5,4_8,0.0078036353148457,Water Control,Leadership,21
7_5,4_9,0.0012031658391608,Water Control,Intellect,28
7_5,4_10,3.943445234617875e-05,Water Control,Unarmed Combat,29
7_5,1_1,0.0034188519258984,Water Control,Super Eating,2
7_5,1_2,0.0054742319403235,Water Control,Super Smell,7
7_5,1_3,0.0158080739318775,Water Control,Super Hearing,12
7_5,1_4,0.0193295673650756,Water Control,Berserker Strength,13
7_5,1_5,0.02214126319734,Water Control,Super Sight,15
7_5,1_6,0.0403322461740733,Water Control,Longevity,22
7_5,1_7,0.0150398700768039,Water Control,Super Speed,20
7_5,1_8,0.0646030772910518,Water Control,Healing,29
7_5,1_9,0.0105138134462979,Water Control,Super Strength,27
7_5,1_10,0.0012020113073001,Water Control,Agility,24
7_5,1_11,0.0022808225144713,Water Control,Stamina,26
7_6,13_1,0.0612650956583056,Ice Control,Sense Death,10
7_6,13_2,2.747083989619657e-05,Ice Control,Electronic interaction,2
7_6,13_3,0.0060129006552197,Ice Control,Radar Sense,5
7_6,13_4,0.0088503693303966,Ice Control,Danger Sense,6
7_6,14_1,0.0042303027672546,Ice Control,Penance Stare,1
7_6,14_2,0.0179572734341899,Ice Control,Hellfire Control,4
7_6,14_3,0.0658903137334592,Ice Control,Soul Absorption,10
7_6,14_4,0.0446531605026709,Ice Control,Darkness Manipulation,9
7_6,14_5,0.0410116212509143,Ice Control,Death Touch,9
7_6,14_6,0.0973139139977653,Ice Control,Necromancy,16
7_6,14_7,0.0318335858025517,Ice Control,Possession,10
7_6,11_1,0.0385782333621464,Ice Control,Blood Control,5
7_6,11_2,0.0229983264108721,Ice Control,Controlled Bone Growth,4
7_6,11_3,0.0007829329366633,Ice Control,Pheromone Control,1
7_6,11_4,0.0005481787643513,Ice Control,Enhance Mutation,2
7_6,11_5,0.0299209575891184,Ice Control,Genetic Manipulation,9
7_6,11_6,0.0537236748843341,Ice Control,Shape Shifter,21
7_6,8_1,0.0026182481390193,Ice Control,Inertia Absorption,0
7_6,8_2,0.033055928892676,Ice Control,Magnetism,8
7_6,8_3,0.0111778185345632,Ice Control,Gravity control,5
7_6,8_4,0.0161012976196909,Ice Control,Vibration Wave,6
7_6,8_5,0.0568404673187444,Ice Control,Density Control,13
7_6,8_6,0.0440045725371525,Ice Control,Force Field,21
7_6,7_1,0.0179416728401358,Ice Control,Sand manipulation,3
7_6,7_2,0.0619157097310525,Ice Control,Plant Control,9
7_6,7_3,0.036121172010119,Ice Control,Ice Breath,7
7_6,7_4,0.0322772169751189,Ice Control,Flame Breath,7
7_6,7_5,0.2733443583574441,Ice Control,Water Control,25
7_6,7_6,1.0,Ice Control,Ice Control,52
7_6,7_7,0.1423718960497869,Ice Control,Earth Manipulation,19
7_6,7_8,0.2141177008520449,Ice Control,Weather Control,25
7_6,7_9,0.1481553790637788,Ice Control,Wind Bursts,21
7_6,7_10,0.0800436452908883,Ice Control,Animal Control,16
7_6,7_11,0.2103592267371884,Ice Control,Fire Control,30
7_6,10_1,0.0546860795601296,Ice Control,Probability Manipulation,9
7_6,10_2,0.0368365014703092,Ice Control,Time Travel,12
7_6,10_3,0.0647489599095876,Ice Control,Time Manipulation,16
7_6,10_4,0.0445848392533717,Ice Control,Reality Manpulation,14
7_6,10_5,0.0642352711165801,Ice Control,Dimensional Manipulation,17
7_6,10_6,0.0783933210551286,Ice Control,Illusion Casting,20
7_6,12_1,0.0091865542902288,Ice Control,Vampirism,3
7_6,12_2,4.548545635380026e-05,Ice Control,Poisonous,1
7_6,12_3,0.0083236654668661,Ice Control,Immortal,13
7_6,12_4,0.0019223133143526,Ice Control,Invulnerability,18
7_6,6_1,0.0551073500184918,Ice Control,Animation,11
7_6,6_2,0.0699435020623738,Ice Control,Siphon Abilities,13
7_6,6_3,0.0081211891719817,Ice Control,Siphon Lifeforce,5
7_6,6_4,0.0184294766003147,Ice Control,Power Mimicry,7
7_6,6_5,0.0471629470939828,Ice Control,Cosmic Awareness,14
7_6,6_6,0.0732290394622145,Ice Control,Astral Projection,18
7_6,6_7,0.0392215269743287,Ice Control,Divine Powers,15
7_6,6_8,0.1060098961214591,Ice Control,Magic,25
7_6,9_1,0.0083825787955164,Ice Control,Psychometry,3
7_6,9_2,0.0316082714934645,Ice Control,Postcognition,6
7_6,9_3,0.0221743295841301,Ice Control,Voice-induced Manipulation,6
7_6,9_4,0.030225515648951,Ice Control,Emotion Control,8
7_6,9_5,0.0343511716614759,Ice Control,Mesmerize,9
7_6,9_6,0.0518038016592668,Ice Control,Precognition,12
7_6,9_7,0.0094671673807402,Ice Control,Empathy,6
7_6,9_8,0.0348800648742229,Ice Control,Willpower-Based Constructs,12
7_6,9_9,0.0554138561116324,Ice Control,Hypnosis,15
7_6,9_10,0.0481581494784466,Ice Control,Psychic,15
7_6,9_11,0.1116067777519045,Ice Control,Telekinesis,25
7_6,9_12,0.0655962182425976,Ice Control,Psionic,21
7_6,9_13,0.0700461368221787,Ice Control,Telepathy,24
7_6,2_1,0.0069932596575842,Ice Control,Implants,1
7_6,2_2,0.0008354854397368,Ice Control,Power Suit,4
7_6,2_3,0.00453041473457,Ice Control,Insanely Rich,10
7_6,2_4,0.005727972360517,Ice Control,Power Item,12
7_6,2_5,0.0253259158032042,Ice Control,Gadgets,4
7_6,2_6,0.0177324052672052,Ice Control,Weapon Master,7
7_6,5_1,0.0510244235392196,Ice Control,Darkforce Manipulation,10
7_6,5_2,0.0013978515221818,Ice Control,Technopathy,3
7_6,5_3,0.0013978515221818,Ice Control,Electronic Disruption,3
7_6,5_4,0.0083419310297885,Ice Control,Radiation,5
7_6,5_5,0.0299209575891184,Ice Control,Holographic Projection,9
7_6,5_6,0.1162689226660406,Ice Control,Electricity Control,22
7_6,5_7,0.0543888069985222,Ice Control,Heat Generation,16
7_6,5_8,0.0317186823295696,Ice Control,Energy Based Constructs,13
7_6,5_9,0.0364056240641913,Ice Control,Light Projection,14
7_6,5_10,0.0537651529275701,Ice Control,Energy Shield,18
7_6,5_11,0.0067063883659571,Ice Control,Energy-Enhanced Strike,10
7_6,5_12,0.0596978496435129,Ice Control,Energy Absorption,21
7_6,5_13,0.0408861160811062,Ice Control,Energy Manipulation,20
7_6,5_14,0.074050878766413,Ice Control,Blast Power,36
7_6,3_1,0.0004963237943672,Ice Control,Prehensile Hair,0
7_6,3_2,0.0229983264108721,Ice Control,Shadowmeld,4
7_6,3_3,0.0179572734341899,Ice Control,Chemical Absorbtion,4
7_6,3_4,0.0083825787955164,Ice Control,Sonic Scream,3
7_6,3_5,0.0001300008820239,Ice Control,Webslinger,1
7_6,3_6,0.0336643990895154,Ice Control,Chemical Secretion,8
7_6,3_7,0.0007555099404546,Ice Control,Wall Clinger,1
7_6,3_8,0.0365901167715815,Ice Control,Duplication,9
7_6,3_9,0.0338196763785334,Ice Control,Matter Absorption,9
7_6,3_10,0.0079057842962556,Ice Control,Elasticity,5
7_6,3_11,0.0069033837042335,Ice Control,Heat Vision,5
7_6,3_12,0.0290339189479129,Ice Control,Sub-Mariner,9
7_6,3_13,0.0188631252140717,Ice Control,Chameleon,8
7_6,3_14,0.0986880831097429,Ice Control,Invisibility,20
7_6,3_15,0.0281785185734689,Ice Control,Phasing / Ghost,13
7_6,3_16,0.0518995915021534,Ice Control,Size Manipulation,17
7_6,3_17,0.1083670238992727,Ice Control,Levitation,24
7_6,3_18,0.0004964299878388,Ice Control,Feral,4
7_6,3_19,0.0008934057997455,Ice Control,Claws,7
7_6,3_20,0.045802156371741,Ice Control,Adaptive,18
7_6,3_21,0.082337297711635,Ice Control,Teleport,25
7_6,3_22,0.0275633269825855,Ice Control,Flight,30
7_6,4_1,0.000869300883438,Ice Control,Synaesthesia,0
7_6,4_2,0.0008587662957428,Ice Control,Omni-lingual,2
7_6,4_3,0.0002534426399691,Ice Control,Swordsmanship,7
7_6,4_4,0.000869802501933,Ice Control,Escape Artist,5
7_6,4_5,0.0017867693314878,Ice Control,Tracking,8
7_6,4_6,0.0026599059871792,Ice Control,Stealth,9
7_6,4_7,0.0001849428177135,Ice Control,Marksmanship,12
7_6,4_8,0.0028405671017225,Ice Control,Leadership,21
7_6,4_9,0.0028147050684785,Ice Control,Intellect,33
7_6,4_10,0.0005621544026576,Ice Control,Unarmed Combat,35
7_6,1_1,4.548545635380026e-05,Ice Control,Super Eating,1
7_6,1_2,7.929111152149261e-05,Ice Control,Super Smell,4
7_6,1_3,0.0025191061250726,Ice Control,Super Hearing,9
7_6,1_4,8.072670919140409e-05,Ice Control,Berserker Strength,7
7_6,1_5,0.0033116293486482,Ice Control,Super Sight,11
7_6,1_6,0.018751180704693,Ice Control,Longevity,20
7_6,1_7,0.0011033283535653,Ice Control,Super Speed,16
7_6,1_8,0.0433579059472405,Ice Control,Healing,29
7_6,1_9,0.0003750368009032,Ice Control,Super Strength,24
7_6,1_10,2.9256670022323257e-05,Ice Control,Agility,24
7_6,1_11,0.000304204775181,Ice Control,Stamina,27
7_7,13_1,0.0843168942401526,Earth Manipulation,Sense Death,14
7_7,13_2,0.0102808608114832,Earth Manipulation,Electronic interaction,7
7_7,13_3,0.0061443280334424,Earth Manipulation,Radar Sense,6
