group,variable,value
Stealth,Gravity control,1.6470588235294100
Stealth,Poisonous,2.823529411764710
Stealth,Berserker Strength,12.941176470588200
Stealth,Heat Generation,4.235294117647060
Stealth,Time Travel,4.235294117647060
Stealth,Gadgets,45.64705882352940
Stealth,Marksmanship,53.1764705882353
Stealth,Super Smell,12.0
Stealth,Healing,28.235294117647100
Stealth,Siphon Lifeforce,3.5294117647058800
Stealth,Divine Powers,4.9411764705882400
Stealth,Telekinesis,7.0588235294117600
Stealth,Empathy,3.2941176470588200
Stealth,Dimensional Manipulation,5.647058823529410
Stealth,Weapon Master,55.05882352941180
Stealth,Teleport,11.058823529411800
Stealth,Electricity Control,6.823529411764710
Darkforce Manipulation,Claws,23.529411764705900
Darkforce Manipulation,Super Speed,49.01960784313730
Darkforce Manipulation,Sand manipulation,3.9215686274509800
Darkforce Manipulation,Probability Manipulation,13.72549019607840
Darkforce Manipulation,Super Strength,66.66666666666670
Darkforce Manipulation,Shadowmeld,19.607843137254900
Darkforce Manipulation,Radar Sense,7.8431372549019600
Darkforce Manipulation,Weather Control,35.294117647058800
Darkforce Manipulation,Magic,49.01960784313730
Darkforce Manipulation,Power Item,17.647058823529400
Darkforce Manipulation,Cosmic Awareness,47.05882352941180
Darkforce Manipulation,Blood Control,9.803921568627450
Darkforce Manipulation,Energy Based Constructs,33.333333333333300
Darkforce Manipulation,Voice-induced Manipulation,11.764705882352900
Darkforce Manipulation,Death Touch,33.333333333333300
Darkforce Manipulation,Sense Death,29.41176470588240
Darkforce Manipulation,Stealth,23.529411764705900
Darkforce Manipulation,Darkforce Manipulation,100.0
Darkforce Manipulation,Webslinger,7.8431372549019600
Darkforce Manipulation,Reality Manpulation,49.01960784313730
Darkforce Manipulation,Psychometry,9.803921568627450
Darkforce Manipulation,Chameleon,25.49019607843140
Darkforce Manipulation,Prehensile Hair,0.0
Darkforce Manipulation,Invulnerability,56.86274509803920
Darkforce Manipulation,Hypnosis,27.45098039215690
Darkforce Manipulation,Electronic Disruption,17.647058823529400
Darkforce Manipulation,Precognition,21.568627450980400
Darkforce Manipulation,Psychic,21.568627450980400
Darkforce Manipulation,Unarmed Combat,72.54901960784310
Darkforce Manipulation,Super Eating,1.9607843137254900
Darkforce Manipulation,Telepathy,45.09803921568630
Darkforce Manipulation,Astral Projection,49.01960784313730
Darkforce Manipulation,Light Projection,21.568627450980400
Darkforce Manipulation,Power Suit,9.803921568627450
Darkforce Manipulation,Controlled Bone Growth,7.8431372549019600
Darkforce Manipulation,Willpower-Based Constructs,23.529411764705900
Darkforce Manipulation,Technopathy,5.882352941176470
Darkforce Manipulation,Plant Control,7.8431372549019600
Darkforce Manipulation,Tracking,23.529411764705900
Darkforce Manipulation,Hellfire Control,21.568627450980400
Darkforce Manipulation,Elasticity,11.764705882352900
Darkforce Manipulation,Siphon Abilities,29.41176470588240
Darkforce Manipulation,Feral,29.41176470588240
Darkforce Manipulation,Magnetism,13.72549019607840
Darkforce Manipulation,Size Manipulation,41.1764705882353
Darkforce Manipulation,Density Control,17.647058823529400
Darkforce Manipulation,Energy Shield,33.333333333333300
Darkforce Manipulation,Holographic Projection,9.803921568627450
Darkforce Manipulation,Illusion Casting,43.13725490196080
Darkforce Manipulation,Pheromone Control,1.9607843137254900
Darkforce Manipulation,Penance Stare,3.9215686274509800
Darkforce Manipulation,Duplication,23.529411764705900
Darkforce Manipulation,Agility,66.66666666666670
Darkforce Manipulation,Shape Shifter,49.01960784313730
Darkforce Manipulation,Super Sight,23.529411764705900
Darkforce Manipulation,Danger Sense,29.41176470588240
Darkforce Manipulation,Adaptive,35.294117647058800
Darkforce Manipulation,Heat Vision,1.9607843137254900
Darkforce Manipulation,Darkness Manipulation,52.94117647058820
Darkforce Manipulation,Water Control,17.647058823529400
Darkforce Manipulation,Longevity,39.21568627450980
Darkforce Manipulation,Sonic Scream,0.0
Darkforce Manipulation,Stamina,54.90196078431370
Darkforce Manipulation,Energy Manipulation,49.01960784313730
Darkforce Manipulation,Omni-lingual,13.72549019607840
Darkforce Manipulation,Chemical Secretion,11.764705882352900
Darkforce Manipulation,Energy Absorption,50.98039215686270
Darkforce Manipulation,Animal Control,27.45098039215690
Darkforce Manipulation,Soul Absorption,29.41176470588240
Darkforce Manipulation,Mesmerize,23.529411764705900
Darkforce Manipulation,Immortal,66.66666666666670
Darkforce Manipulation,Genetic Manipulation,25.49019607843140
Darkforce Manipulation,Swordsmanship,21.568627450980400
Darkforce Manipulation,Chemical Absorbtion,13.72549019607840
Darkforce Manipulation,Force Field,41.1764705882353
Darkforce Manipulation,Psionic,31.372549019607800
Darkforce Manipulation,Enhance Mutation,7.8431372549019600
Darkforce Manipulation,Matter Absorption,31.372549019607800
Darkforce Manipulation,Synaesthesia,1.9607843137254900
Darkforce Manipulation,Necromancy,39.21568627450980
Darkforce Manipulation,Power Mimicry,27.45098039215690
Darkforce Manipulation,Energy-Enhanced Strike,21.568627450980400
Darkforce Manipulation,Invisibility,29.41176470588240
Darkforce Manipulation,Super Hearing,13.72549019607840
Darkforce Manipulation,Intellect,62.745098039215700
Darkforce Manipulation,Vibration Wave,9.803921568627450
Darkforce Manipulation,Ice Breath,1.9607843137254900
Darkforce Manipulation,Levitation,33.333333333333300
Darkforce Manipulation,Postcognition,11.764705882352900
Darkforce Manipulation,Time Manipulation,47.05882352941180
Darkforce Manipulation,Radiation,1.9607843137254900
Darkforce Manipulation,Electronic interaction,13.72549019607840
Darkforce Manipulation,Possession,23.529411764705900
Darkforce Manipulation,Implants,5.882352941176470
Darkforce Manipulation,Wall Clinger,5.882352941176470
Darkforce Manipulation,Ice Control,17.647058823529400
Darkforce Manipulation,Earth Manipulation,25.49019607843140
Darkforce Manipulation,Flame Breath,17.647058823529400
Darkforce Manipulation,Animation,31.372549019607800
Darkforce Manipulation,Leadership,35.294117647058800
Darkforce Manipulation,Vampirism,11.764705882352900
Darkforce Manipulation,Emotion Control,21.568627450980400
Darkforce Manipulation,Insanely Rich,23.529411764705900
Darkforce Manipulation,Phasing / Ghost,41.1764705882353
Darkforce Manipulation,Sub-Mariner,5.882352941176470
Darkforce Manipulation,Flight,56.86274509803920
Darkforce Manipulation,Inertia Absorption,1.9607843137254900
Darkforce Manipulation,Escape Artist,25.49019607843140
Darkforce Manipulation,Blast Power,64.70588235294120
Darkforce Manipulation,Wind Bursts,17.647058823529400
Darkforce Manipulation,Fire Control,35.294117647058800
Darkforce Manipulation,Gravity control,9.803921568627450
Darkforce Manipulation,Poisonous,0.0
Darkforce Manipulation,Berserker Strength,50.98039215686270
Darkforce Manipulation,Heat Generation,23.529411764705900
Darkforce Manipulation,Time Travel,31.372549019607800
Darkforce Manipulation,Gadgets,13.72549019607840
Darkforce Manipulation,Marksmanship,13.72549019607840
Darkforce Manipulation,Super Smell,9.803921568627450
Darkforce Manipulation,Healing,66.66666666666670
Darkforce Manipulation,Siphon Lifeforce,23.529411764705900
Darkforce Manipulation,Divine Powers,54.90196078431370
Darkforce Manipulation,Telekinesis,45.09803921568630
Darkforce Manipulation,Empathy,13.72549019607840
Darkforce Manipulation,Dimensional Manipulation,50.98039215686270
Darkforce Manipulation,Weapon Master,21.568627450980400
Darkforce Manipulation,Teleport,58.8235294117647
Darkforce Manipulation,Electricity Control,35.294117647058800
Webslinger,Claws,48.148148148148100
Webslinger,Super Speed,77.77777777777780
Webslinger,Sand manipulation,0.0
Webslinger,Probability Manipulation,11.11111111111110
Webslinger,Super Strength,92.5925925925926
Webslinger,Shadowmeld,0.0
Webslinger,Radar Sense,22.22222222222220
Webslinger,Weather Control,18.51851851851850
Webslinger,Magic,14.814814814814800
Webslinger,Power Item,7.407407407407410
Webslinger,Cosmic Awareness,18.51851851851850
Webslinger,Blood Control,3.7037037037037000
Webslinger,Energy Based Constructs,7.407407407407410
Webslinger,Voice-induced Manipulation,14.814814814814800
Webslinger,Death Touch,14.814814814814800
Webslinger,Sense Death,3.7037037037037000
Webslinger,Stealth,55.55555555555560
Webslinger,Darkforce Manipulation,18.51851851851850
Webslinger,Webslinger,100.0
Webslinger,Reality Manpulation,22.22222222222220
Webslinger,Psychometry,11.11111111111110
Webslinger,Chameleon,33.333333333333300
Webslinger,Prehensile Hair,0.0
Webslinger,Invulnerability,51.851851851851900
Webslinger,Hypnosis,7.407407407407410
Webslinger,Electronic Disruption,11.11111111111110
Webslinger,Precognition,7.407407407407410
Webslinger,Psychic,11.11111111111110
Webslinger,Unarmed Combat,88.88888888888890
Webslinger,Super Eating,7.407407407407410
Webslinger,Telepathy,18.51851851851850
Webslinger,Astral Projection,22.22222222222220
Webslinger,Light Projection,7.407407407407410
Webslinger,Power Suit,44.44444444444440
Webslinger,Controlled Bone Growth,3.7037037037037000
Webslinger,Willpower-Based Constructs,11.11111111111110
Webslinger,Technopathy,7.407407407407410
Webslinger,Plant Control,0.0
Webslinger,Tracking,37.03703703703700
Webslinger,Hellfire Control,7.407407407407410
Webslinger,Elasticity,37.03703703703700
Webslinger,Siphon Abilities,25.925925925925900
Webslinger,Feral,44.44444444444440
Webslinger,Magnetism,11.11111111111110
Webslinger,Size Manipulation,29.62962962962960
Webslinger,Density Control,14.814814814814800
Webslinger,Energy Shield,11.11111111111110
Webslinger,Holographic Projection,7.407407407407410
Webslinger,Illusion Casting,7.407407407407410
Webslinger,Pheromone Control,3.7037037037037000
Webslinger,Penance Stare,0.0
Webslinger,Duplication,22.22222222222220
Webslinger,Agility,100.0
Webslinger,Shape Shifter,40.74074074074070
Webslinger,Super Sight,18.51851851851850
Webslinger,Danger Sense,66.66666666666670
Webslinger,Adaptive,33.333333333333300
Webslinger,Heat Vision,3.7037037037037000
Webslinger,Darkness Manipulation,14.814814814814800
Webslinger,Water Control,11.11111111111110
Webslinger,Longevity,14.814814814814800
Webslinger,Sonic Scream,0.0
Webslinger,Stamina,88.88888888888890
Webslinger,Energy Manipulation,11.11111111111110
Webslinger,Omni-lingual,0.0
Webslinger,Chemical Secretion,14.814814814814800
Webslinger,Energy Absorption,14.814814814814800
Webslinger,Animal Control,14.814814814814800
Webslinger,Soul Absorption,3.7037037037037000
Webslinger,Mesmerize,0.0
Webslinger,Immortal,33.333333333333300
Webslinger,Genetic Manipulation,22.22222222222220
Webslinger,Swordsmanship,3.7037037037037000
Webslinger,Chemical Absorbtion,11.11111111111110
Webslinger,Force Field,7.407407407407410
Webslinger,Psionic,11.11111111111110
Webslinger,Enhance Mutation,22.22222222222220
Webslinger,Matter Absorption,25.925925925925900
Webslinger,Synaesthesia,3.7037037037037000
Webslinger,Necromancy,7.407407407407410
Webslinger,Power Mimicry,25.925925925925900
Webslinger,Energy-Enhanced Strike,7.407407407407410
Webslinger,Invisibility,18.51851851851850
Webslinger,Super Hearing,14.814814814814800
Webslinger,Intellect,66.66666666666670
Webslinger,Vibration Wave,11.11111111111110
Webslinger,Ice Breath,7.407407407407410
Webslinger,Levitation,7.407407407407410
Webslinger,Postcognition,0.0
Webslinger,Time Manipulation,25.925925925925900
Webslinger,Radiation,3.7037037037037000
Webslinger,Electronic interaction,7.407407407407410
Webslinger,Possession,7.407407407407410
Webslinger,Implants,11.11111111111110
Webslinger,Wall Clinger,88.88888888888890
Webslinger,Ice Control,3.7037037037037000
Webslinger,Earth Manipulation,14.814814814814800
Webslinger,Flame Breath,7.407407407407410
Webslinger,Animation,7.407407407407410
Webslinger,Leadership,11.11111111111110
Webslinger,Vampirism,7.407407407407410
Webslinger,Emotion Control,7.407407407407410
Webslinger,Insanely Rich,11.11111111111110
Webslinger,Phasing / Ghost,18.51851851851850
Webslinger,Sub-Mariner,7.407407407407410
Webslinger,Flight,18.51851851851850
Webslinger,Inertia Absorption,0.0
Webslinger,Escape Artist,37.03703703703700
Webslinger,Blast Power,22.22222222222220
Webslinger,Wind Bursts,14.814814814814800
Webslinger,Fire Control,11.11111111111110
Webslinger,Gravity control,7.407407407407410
Webslinger,Poisonous,7.407407407407410
Webslinger,Berserker Strength,51.851851851851900
Webslinger,Heat Generation,11.11111111111110
Webslinger,Time Travel,11.11111111111110
Webslinger,Gadgets,48.148148148148100
Webslinger,Marksmanship,18.51851851851850
Webslinger,Super Smell,7.407407407407410
Webslinger,Healing,70.37037037037040
Webslinger,Siphon Lifeforce,22.22222222222220
Webslinger,Divine Powers,14.814814814814800
Webslinger,Telekinesis,11.11111111111110
Webslinger,Empathy,7.407407407407410
Webslinger,Dimensional Manipulation,14.814814814814800
Webslinger,Weapon Master,25.925925925925900
Webslinger,Teleport,14.814814814814800
Webslinger,Electricity Control,22.22222222222220
Reality Manpulation,Claws,15.32258064516130
Reality Manpulation,Super Speed,44.354838709677400
Reality Manpulation,Sand manipulation,4.032258064516130
Reality Manpulation,Probability Manipulation,20.161290322580600
Reality Manpulation,Super Strength,53.225806451612900
Reality Manpulation,Shadowmeld,2.4193548387096800
Reality Manpulation,Radar Sense,5.645161290322580
Reality Manpulation,Weather Control,29.838709677419400
Reality Manpulation,Magic,47.58064516129030
Reality Manpulation,Power Item,27.419354838709700
Reality Manpulation,Cosmic Awareness,46.774193548387100
Reality Manpulation,Blood Control,4.838709677419360
Reality Manpulation,Energy Based Constructs,30.64516129032260
Reality Manpulation,Voice-induced Manipulation,12.903225806451600
Reality Manpulation,Death Touch,18.548387096774200
Reality Manpulation,Sense Death,15.32258064516130
Reality Manpulation,Stealth,14.516129032258100
Reality Manpulation,Darkforce Manipulation,20.967741935483900
Reality Manpulation,Webslinger,4.838709677419360
Reality Manpulation,Reality Manpulation,100.0
Reality Manpulation,Psychometry,8.064516129032260
Reality Manpulation,Chameleon,14.516129032258100
Reality Manpulation,Prehensile Hair,0.0
